,plate,mjd,fiberid,z,subclass,e_bv_sfd,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,neiii_3869_flux,oii_3726_flux,oii_3729_flux,h_alpha_eqw,nii_6584_eqw,psfMag_g,psfMag_z
10844,624,52377,597,0.04877239,b'STARFORMING',0.008225612,213.7725,69.80421,153.2183,22.09362,8.558863,36.53693,24.19074,17.54099,116.8505,123.2521,-32.13675,-3.580762,19.13867,18.79382
10845,628,52083,119,0.07914516,b'STARBURST',0.01147435,511.0042,152.5981,340.3542,57.15768,15.0361,74.12995,49.67468,25.16791,206.6424,230.9717,-99.25619,-10.20596,19.56309,18.93239
10846,628,52083,71,0.1312466,b'AGN',0.0120786,882.3149,213.7913,1797.288,623.7982,125.415,252.8014,245.9561,139.4432,330.4254,293.1275,-66.74998,-44.8093,19.32123,17.68039
10847,609,52339,585,0.04263364,b'STARBURST',0.01936968,627.433,209.2226,492.9882,60.66554,21.10632,96.74142,67.81052,42.72094,385.4118,420.8028,-60.16402,-6.37404,18.68134,18.38187
10848,630,52050,107,0.03349075,b'STARBURST',0.01625737,453.4706,144.1594,177.8288,82.66443,15.35742,93.21923,68.66604,23.58652,247.5703,241.9116,-40.30838,-7.150086,19.08788,18.237
10849,632,52071,142,0.1222958,b'STARBURST',0.01916485,783.2669,142.7787,298.1864,368.2498,29.73513,117.3004,95.425,33.02337,85.92599,83.43035,-52.72614,-25.31448,19.36575,17.5339
10850,632,52071,559,0.08659845,b'STARBURST',0.01527506,582.5969,178.5914,228.0116,111.9454,18.58772,112.0606,76.60419,18.06664,243.3621,323.4137,-63.34069,-12.62018,18.95748,18.48121
10851,632,52071,525,0.1084529,b'STARBURST',0.01796361,465.0145,155.5245,343.9485,58.68283,23.83621,78.22742,55.40167,28.91099,249.5108,296.4003,-63.59366,-7.89626,19.42772,18.73156
10852,625,52145,432,0.02851342,b'STARBURST',0.0138417,2334.472,723.92,1894.598,257.2084,44.46215,302.151,206.4559,145.9345,858.3088,816.5987,-92.6937,-10.55972,17.58212,17.39877
10853,625,52145,237,0.05657849,b'STARBURST',0.01355062,1285.28,296.4443,502.2561,413.2246,31.93647,155.005,140.0913,31.37173,304.7584,247.0327,-123.6179,-39.85723,19.16092,18.10326
10854,586,52023,527,0.08682054,b'STARBURST',0.03830185,917.7303,291.6141,580.9415,106.9365,39.0676,162.3663,108.6445,53.6733,461.3357,526.6145,-87.77406,-10.75815,18.65037,18.30646
10855,2138,53757,24,0.06729309,b'STARBURST',0.01835204,1110.947,263.5493,233.2299,261.0815,38.05237,215.341,151.9753,29.42642,296.4882,500.1201,-56.25832,-13.2302,18.66623,17.75892
10856,2138,53757,152,0.09399419,b'STARBURST',0.01357269,1381.91,385.7206,748.3463,292.4242,34.8189,161.7465,124.5583,48.56136,403.166,430.6052,-135.5677,-27.84331,18.49421,18.13408
10857,2133,53917,463,0.03212354,b'STARBURST',0.02206623,1416.282,377.9624,725.0554,212.9556,40.70895,221.6768,161.0027,50.41158,560.0329,620.7874,-74.00356,-11.43237,18.43412,18.0018
10858,2133,53917,430,0.09447736,b'BROADLINE',0.01870199,603.6041,141.5459,564.6396,682.2503,99.19066,165.8412,147.0325,66.47245,158.2675,204.6023,-12.92557,-12.42711,17.89739,16.92753
10859,2129,54252,384,0.08180309,b'AGN',0.01323542,217.3842,55.56817,336.639,143.6452,19.78291,63.81738,50.23973,28.29235,72.84139,100.0364,-21.42311,-13.75519,19.82768,18.1501
10860,2125,53795,429,0.06607882,b'STARBURST',0.01400368,842.8097,194.5814,94.30174,405.3761,20.40558,162.7398,116.1775,18.06448,124.965,138.9217,-52.78274,-25.27623,18.7241,17.68199
10861,2121,54180,477,0.1152098,b'STARBURST',0.01628206,1035.459,226.8774,388.4621,318.4376,58.57436,207.7699,164.4417,24.52764,304.2241,300.1366,-98.1231,-29.58335,19.47899,18.22341
10862,2121,54180,396,0.0494948,b'STARFORMING',0.0126677,571.9162,141.7181,130.0521,278.653,15.81295,98.90892,72.6022,21.75306,99.95991,71.06338,-22.38642,-10.89954,18.59049,17.49583
10863,2106,53714,407,0.07214078,b'STARBURST',0.02369773,1663.345,517.8849,1414.577,190.8619,26.13947,138.0593,96.7234,111.711,525.0023,558.9503,-145.0582,-17.03266,18.29564,18.11551
10864,2106,53714,369,0.02884638,b'STARBURST',0.02168527,266.4922,82.34918,299.075,16.44514,7.592064,29.95446,24.83189,23.1171,99.34749,117.7167,-73.10497,-4.450009,20.46739,19.98334
10865,2151,54523,457,0.06110772,b'STARBURST',0.03282122,2017.267,539.6406,1844.099,477.3033,34.88566,177.3446,148.4539,94.19444,495.571,472.1037,-218.7216,-52.25382,19.26277,18.65808
10866,2146,54230,20,0.05774678,b'STARFORMING',0.03176032,1037.262,223.5334,232.7247,560.8132,39.47313,165.1948,140.251,31.49155,117.5532,83.75558,-30.19545,-16.49389,18.22494,16.9919
10867,2146,54230,359,0.1029276,b'STARBURST',0.0190084,587.0923,170.1369,173.7982,184.7988,20.99522,87.56043,59.64937,16.04812,216.4638,196.0509,-57.5027,-17.87711,19.51163,18.46602
10868,2109,53468,585,0.1143499,b'AGN',0.01117878,244.7236,63.3305,259.8424,167.8959,19.71878,63.08836,48.35322,15.49937,64.95332,43.98019,-19.79438,-13.12343,19.47332,18.0217
10869,2109,53468,593,0.1108069,b'AGN',0.01289917,155.6082,47.87968,476.6153,141.8781,34.16467,67.61215,60.97836,50.73975,108.0866,47.69754,-18.42281,-15.41628,19.99807,18.52197
10870,2109,53468,381,0.07212199,b'STARBURST',0.009235075,714.8901,182.777,424.5333,128.2237,16.06764,88.77394,69.27261,19.49749,203.2861,212.9553,-87.49167,-15.42723,19.23144,18.62852
10871,2112,53534,587,0.03535718,b'STARBURST',0.01119369,610.4642,185.9933,269.1184,104.8872,20.85157,121.5617,86.95746,21.80364,273.4727,298.5196,-50.09438,-8.559803,18.85154,18.36557
10872,2112,53534,613,0.02403565,b'STARBURST',0.01357562,2125.165,568.8765,550.0663,472.3001,36.14369,319.2408,223.7545,29.89297,33632.36,200.7452,-73.21252,-16.2979,17.79672,17.18719
10873,2112,53534,408,0.1019085,b'AGN',0.01597258,210.8228,56.5136,117.5294,208.9418,52.24273,114.9037,97.59892,24.23332,136.3507,117.6116,-14.47142,-13.63552,19.48962,17.81807
10874,2098,53460,389,0.2207828,b'AGN BROADLINE',0.02398469,398.667,72.14751,226.2442,294.8836,21.30634,75.30531,48.9838,21.98616,74.39565,35.04402,-48.76112,-33.38563,20.23904,18.58329
10875,2106,53714,401,0.06878112,b'STARBURST',0.02458484,903.8891,256.8635,416.8563,137.1448,31.11168,144.6456,101.529,29.29879,305.9431,425.5167,-79.55903,-12.13132,19.1211,18.55795
10876,2141,53764,208,0.05101167,b'STARBURST',0.01928109,1101.053,335.3382,988.256,99.63882,30.78186,138.2006,103.9695,70.90799,463.8805,491.6324,-159.1413,-15.05449,19.01907,18.75271
10877,2141,53764,211,0.200972,b'STARFORMING',0.01996605,463.5685,101.0042,219.2913,307.8349,16.46693,68.52902,49.64402,15.55747,39.25706,40.84583,-37.49103,-24.03749,19.30941,17.83414
10878,2138,53757,138,0.1748462,b'STARBURST',0.0148476,1658.917,357.28,288.5276,595.9001,51.63379,243.2436,190.3822,28.97822,304.5511,289.1434,-112.0988,-37.82526,18.82077,17.8869
10879,2133,53917,7,0.02991758,b'STARBURST',0.01701426,5355.249,1296.716,3350.328,721.6871,156.7125,677.684,533.9832,215.8699,1477.408,1645.76,-160.6822,-21.90633,17.57777,17.05676
10880,2129,54252,143,0.1676314,b'STARBURST',0.0145725,661.3754,159.9351,140.8026,231.7923,25.55568,114.6133,89.87341,15.11709,167.3851,171.9348,-105.1397,-37.17079,19.50547,18.75111
10881,2112,53534,582,0.1411698,b'AGN',0.009458236,185.5631,48.14148,183.3552,126.4054,10.48782,40.08657,29.23302,21.99068,51.2062,55.38728,-16.94964,-11.22757,19.09296,18.25311
10882,2112,53534,471,0.06904013,b'AGN',0.01492324,184.6275,49.99572,261.4591,190.8512,26.21351,60.12918,57.00451,23.92148,64.18377,59.08955,-8.723222,-9.118768,18.86298,17.48673
10883,2112,53534,423,0.037297,b'AGN',0.02139021,472.3304,124.2464,726.4167,220.4374,40.78254,105.7753,89.06098,62.75597,140.6575,108.945,-18.08036,-7.570183,18.26788,17.2429
10884,2097,53491,550,0.06463439,b'STARFORMING',0.01958481,299.942,88.75143,40.67247,86.40244,7.769464,60.4063,43.19786,15.85411,95.56501,100.1365,-39.72377,-11.83954,19.65668,19.19284
10885,2097,53491,491,0.1123486,b'AGN',0.01702381,205.6548,47.932,535.4615,231.3299,23.24701,54.92809,48.25279,41.21513,63.13247,31.8089,-12.53738,-12.40538,19.332,17.64422
10886,2100,53713,118,0.04979017,b'STARBURST',0.01996638,519.3707,155.6959,347.0142,68.58427,21.77701,103.8007,69.05338,35.23698,222.253,282.8834,-67.8679,-8.889119,19.68176,19.18925
10887,2100,53713,151,0.1088864,b'AGN',0.02059064,156.4113,35.14281,239.2168,140.5081,16.7766,35.43639,30.93107,18.80799,24.85639,25.31106,-13.58088,-13.10096,19.87809,18.33767
10888,2100,53713,228,0.04294418,b'STARFORMING',0.02639554,1469.983,323.5823,196.2272,885.1295,49.29624,241.1892,213.0722,22.82831,189.5785,113.4883,-30.61338,-18.76087,17.78338,16.49242
10889,2107,53786,543,0.1272857,b'AGN',0.02709784,199.7386,50.27721,155.1919,165.9576,15.20123,46.29404,39.79258,17.38876,35.02504,32.64553,-11.05278,-9.239754,19.05499,17.4041
10890,2106,53714,277,0.129175,b'STARBURST',0.02249957,1080.19,296.9014,420.2014,181.0204,34.46801,163.4897,116.1911,19.95914,392.8792,375.3063,-130.8252,-22.32772,19.347,18.9011
10891,2142,54208,624,0.1044193,b'STARBURST',0.02575175,1865.608,484.3297,350.8535,545.3111,48.04546,286.5717,207.2867,21.56231,473.2208,469.8219,-82.80733,-25.14467,18.0237,17.40906
10892,2141,53764,219,0.06113876,b'STARBURST',0.02090579,580.0897,163.8719,324.705,70.67743,15.45685,88.55592,62.46562,21.62827,233.0884,253.52,-110.6389,-14.10042,19.62752,19.02808
10893,2142,54208,375,0.1057401,b'AGN',0.01734536,298.836,84.70916,925.0141,288.6344,48.81866,93.01509,80.93507,82.03299,159.443,54.38258,-11.67747,-10.87522,18.56898,17.05482
10894,2133,53917,49,0.2354687,b'STARBURST',0.01884462,728.4751,188.5433,184.2015,199.3648,17.53056,95.74545,73.2706,11.86833,153.6817,182.787,-147.3368,-38.43177,19.54319,18.90738
10895,2109,53468,261,0.1115715,b'STARBURST',0.01048964,1223.383,400.7672,1850.164,69.02052,19.13988,72.62888,54.2083,130.0646,310.2398,340.376,-357.8241,-21.10304,19.29971,19.36238
10896,2112,53534,33,0.03379022,b'AGN',0.01017942,232.8808,61.13666,218.5399,232.8132,64.65228,139.1007,113.3369,37.19894,149.4745,163.1947,-2.796469,-2.722757,17.42528,15.92512
10897,2099,53469,272,0.04795225,b'STARBURST',0.01975122,1347.979,392.7084,821.8858,172.7444,36.37075,200.7072,142.6163,56.40904,568.9066,555.4129,-177.41,-22.71062,19.23278,19.00587
10898,2097,53491,592,0.2119629,b'STARBURST',0.02012557,864.3655,229.8015,237.3745,490.118,32.82929,94.84224,172.9835,16.98773,73.27282,308.4076,-104.2087,-56.0216,19.21058,18.35658
10899,2099,53469,308,0.1263948,b'STARBURST',0.01996468,453.335,119.6104,227.9438,217.6077,14.8785,56.81554,47.49629,25.2536,41.84649,81.28739,-44.85556,-21.59992,19.42213,18.31813
10900,2097,53491,235,0.07322889,b'AGN',0.01984547,165.6047,47.79198,136.1112,87.06222,25.86196,79.34644,57.04853,34.92641,76.63457,203.8392,-7.523428,-3.970313,18.89079,17.30492
10901,2097,53491,275,0.03256678,b'STARBURST',0.02050478,2104.054,605.4586,1083.495,303.0892,41.62244,272.3342,204.5934,62.22034,702.5209,632.033,-126.0321,-18.09747,18.11874,17.86393
10902,770,52282,637,0.04497984,b'STARBURST',0.01146737,636.649,188.2556,150.2708,140.4322,12.93742,113.8059,85.76219,17.91179,243.0317,229.5672,-56.33211,-10.78841,18.6854,18.25925
10903,775,52295,412,0.0569142,b'STARBURST',0.01191196,310.2914,86.34581,224.2733,27.19547,12.89313,50.90149,34.24315,15.66245,105.2137,122.7755,-57.35253,-4.462463,18.96605,18.60541
10904,789,52342,623,0.05935839,b'STARFORMING',0.01106071,235.0255,88.00869,218.7514,23.94635,8.192938,34.96685,26.07649,27.77793,151.8908,164.9659,-28.51614,-2.98749,19.04475,18.73876
10905,773,52376,112,0.1321893,b'STARBURST',0.01314617,1324.012,336.041,383.8618,666.1543,37.31225,180.8291,150.8859,43.15458,235.0001,219.4806,-70.22504,-33.50553,18.4576,17.62444
10906,773,52376,520,0.1466712,b'',0.008420683,462.8718,142.8232,274.3491,75.91656,13.72799,63.15567,39.76499,20.45216,153.4573,172.939,-106.5946,-18.21814,19.20854,18.94935
10907,790,52433,295,0.04279953,b'AGN BROADLINE',0.0119979,3003.815,698.8768,5428.542,2325.513,214.3679,462.2232,433.6401,513.7855,410.5418,400.3677,-69.10026,-49.61066,17.21305,16.38682
10908,790,52441,287,0.04279729,b'AGN BROADLINE',0.0119979,3072.51,749.8431,5680.369,2459.068,226.5773,466.8116,461.1685,541.254,424.4671,448.6769,-70.13023,-51.75416,17.21305,16.38682
10909,784,52327,256,0.1315774,b'AGN',0.01440112,377.0008,101.0866,1009.569,267.8767,39.94531,86.07459,88.97372,88.06013,120.5687,67.75923,-28.44809,-19.17038,19.35631,17.69748
10910,779,52342,218,0.06208177,b'STARBURST',0.02080222,2619.371,772.104,2657.14,235.9296,54.05902,243.6137,176.1096,174.2526,776.3677,807.8986,-240.3276,-22.67975,18.24301,18.23451
10911,777,52320,55,0.06554835,b'STARBURST',0.02339878,1314.184,398.0081,438.7691,338.7713,46.72066,238.9958,167.1868,45.43095,668.1173,611.8574,-45.68843,-11.94436,17.69442,17.07607
10912,769,54530,572,0.1243835,b'',0.008326367,152.7785,36.86116,22.78672,46.20868,7.975974,30.21667,19.46544,9.101212,45.69638,31.66134,-27.44423,-7.735919,20.04211,18.7557
10913,769,54530,444,0.1044458,b'STARBURST',0.007781297,410.0253,125.1684,264.7426,47.55221,16.31272,67.55845,46.22442,23.45101,178.7811,221.2109,-82.40837,-8.706257,19.08277,18.77421
10914,769,52282,443,0.1044154,b'STARBURST',0.007781297,413.2388,120.2524,254.8976,47.83451,14.62798,64.20287,49.74055,24.92539,176.4313,201.8231,-113.0129,-12.63697,19.08277,18.77421
10915,766,52247,460,0.09605034,b'AGN',0.0165056,433.5819,101.0004,286.6926,273.1843,38.81391,103.1836,81.89259,37.56195,91.02628,86.9779,-19.76953,-12.0678,18.5342,17.15513
10916,769,54530,625,0.173495,b'STARBURST',0.008368903,374.8145,106.5682,117.6193,90.50261,13.33481,60.58407,41.5122,7.593609,112.0952,101.1895,-83.20181,-24.23737,19.66511,18.97434
10917,769,54530,143,0.04545206,b'AGN',0.01002311,397.0464,91.67863,214.0939,361.5901,24.32746,87.41927,71.59524,31.55671,48.42973,113.1811,-9.39936,-8.330592,17.89395,16.44831
10918,769,54530,154,0.04656323,b'AGN',0.008960668,125.8135,43.29035,73.84522,137.7608,35.52832,92.84579,76.67072,23.14926,111.5638,104.2057,-3.597539,-3.808644,18.08482,16.53242
10919,764,52238,633,0.1399263,b'STARBURST',0.01874731,1701.872,417.8535,736.5615,364.9583,70.24786,265.9335,206.9507,44.6193,518.8616,502.6477,-213.3866,-47.27276,19.15074,18.38145
10920,773,52376,192,0.05189708,b'STARBURST',0.010072,572.3484,186.802,403.0353,76.60184,15.75302,89.57798,65.40451,30.47554,210.3448,269.306,-54.66745,-7.411564,18.54158,18.07114
10921,773,52376,196,0.0519409,b'AGN',0.01022781,304.0574,75.42155,519.9083,157.9627,30.81421,88.42736,72.32049,43.68531,118.3627,87.14303,-14.76676,-7.628942,18.6696,17.14763
10922,773,52376,143,0.08288609,b'STARBURST',0.009813562,1833.374,533.9664,1377.088,372.6579,108.6144,351.4015,256.8412,115.7045,783.1302,896.9625,-158.1263,-32.58981,18.55144,18.03223
10923,789,52342,592,0.07505094,b'STARBURST',0.008953425,741.3071,211.2999,400.4296,126.4563,18.54582,95.5327,71.03049,29.86411,251.8618,282.7771,-99.77093,-17.60162,18.85724,18.37749
10924,790,52433,503,0.04947525,b'STARFORMING',0.00808306,628.8116,185.6316,251.4388,114.2634,29.09737,135.9633,91.28741,24.21017,287.2724,355.0991,-40.44262,-7.27271,18.31311,17.63721
10925,790,52441,502,0.04948084,b'STARFORMING',0.00808306,614.6637,180.4832,235.1213,112.7598,25.93808,135.2358,89.48622,28.52332,282.2835,376.0042,-39.99957,-7.25667,18.31311,17.63721
10926,790,52441,369,0.03893898,b'STARFORMING',0.0107655,557.1136,148.9134,100.1753,265.6958,38.49057,160.3447,110.7025,24.90629,226.1051,244.8965,-18.89981,-9.167288,17.86108,16.96571
10927,778,54525,461,0.1070578,b'STARBURST',0.02039274,517.0544,131.8157,158.1716,137.0967,23.14248,93.33993,63.00913,11.73191,170.172,122.6094,-61.15621,-17.36529,19.3223,18.32911
10928,778,52337,471,0.107029,b'STARBURST',0.02039274,544.6449,138.2824,158.7477,150.6395,20.88759,99.2993,69.92194,14.97536,180.5278,145.4287,-63.86718,-17.72308,19.3223,18.32911
10929,775,52295,613,0.07417152,b'STARBURST',0.01073261,536.4136,160.4683,531.7194,46.17825,12.77975,66.569,47.16676,39.8327,256.0084,238.7742,-107.6291,-10.28446,19.39604,18.98404
10930,790,52441,115,0.09608475,b'AGN',0.009496149,159.123,43.15177,376.2135,138.9505,23.51278,44.81712,46.9212,24.94934,55.17589,42.68937,-10.84782,-9.424285,19.13894,17.53031
10931,790,52433,113,0.09606308,b'AGN',0.009496149,173.8467,46.476,331.735,140.1416,16.88027,53.42065,40.92231,25.7679,50.9787,40.06475,-11.91589,-9.873218,19.13894,17.53031
10932,782,52320,262,0.03766361,b'STARBURST',0.01240292,267.8441,88.41216,204.4866,22.07584,10.66859,44.76601,29.57656,22.79321,135.9845,146.257,-62.36982,-6.554965,20.12802,19.76747
10933,791,52435,186,0.09131447,b'AGN',0.01361759,158.8703,40.71082,250.0752,111.5802,13.84094,33.75462,33.46078,18.80699,37.23082,29.95471,-20.34967,-14.05427,19.67381,18.42931
10934,789,52342,238,0.05301965,b'STARBURST',0.01029582,1018.265,279.873,495.0152,142.9812,25.78344,149.2222,107.5108,33.62403,331.462,389.8984,-90.18055,-12.61164,18.52511,18.14977
10935,782,52320,211,0.02766879,b'STARBURST',0.01341909,669.2368,228.6232,803.9939,24.91837,15.22579,69.9128,46.59818,62.42605,267.3245,312.3814,-101.4121,-4.153549,19.25473,19.23615
10936,781,52373,136,0.1025848,b'AGN',0.01485738,230.2278,54.7654,159.4934,142.1382,16.19754,39.61435,31.90019,19.71442,34.85374,37.47726,-19.94599,-11.85383,19.2768,18.04559
10937,781,52373,131,0.1352839,b'AGN',0.01440262,2613.532,535.249,1888.949,1894.346,146.4894,353.4142,350.2046,151.9336,371.2928,533.015,-111.5352,-74.81831,17.95622,17.19655
10938,791,52435,249,0.07634494,b'STARBURST',0.01782482,575.4929,172.9055,335.5434,84.71204,12.02037,76.60474,54.71771,18.81495,199.0429,209.2628,-102.7929,-14.94567,19.19894,18.62147
10939,786,52319,205,0.1049202,b'STARBURST',0.01403062,970.777,246.279,342.9927,314.4586,35.86681,126.4924,109.0777,30.58115,277.6873,200.6677,-63.4304,-20.79526,18.23922,17.56261
10940,780,52370,122,0.2964221,b'STARBURST',0.01701624,245.1216,83.61837,254.544,13.8974,7.386941,23.57188,16.16758,18.47392,91.54923,105.4726,-229.8643,-9.886897,20.55504,19.84621
10941,786,52319,511,0.03530261,b'STARBURST',0.01850904,622.2067,168.1966,203.174,122.1504,13.31288,116.7023,81.95898,13.48831,200.7735,235.8146,-59.64843,-11.76724,18.89064,17.96078
10942,785,52339,635,0.06594205,b'STARFORMING',0.02019626,446.7957,109.771,287.1629,203.746,31.8287,105.2144,88.69632,28.60734,172.443,110.6551,-19.34334,-8.605295,18.2339,17.01336
10943,774,52286,353,0.09541265,b'STARBURST',0.01276735,524.8823,128.797,86.68674,135.503,15.61662,96.7196,70.11926,13.01896,146.5675,195.986,-55.96568,-14.38358,19.11288,18.42532
10944,788,52338,177,0.0642404,b'STARFORMING',0.01023124,556.2115,179.1463,523.4768,116.388,17.57223,77.69867,58.21193,41.74899,242.1163,262.3837,-37.24221,-7.891486,18.55943,17.41209
10945,783,52325,162,0.1614879,b'STARBURST',0.01606608,1128.453,340.2888,759.2428,183.7074,45.47607,147.5018,107.5003,53.41165,472.2634,479.7517,-175.2383,-27.93004,18.84916,18.73097
10946,787,52320,247,0.121162,b'STARBURST',0.01119628,662.7802,199.5604,506.8817,55.1136,16.00498,91.89429,62.22812,44.51706,257.8236,326.5999,-123.6418,-10.30258,18.98983,18.59247
10947,785,52339,188,0.07062068,b'STARBURST',0.01556446,756.1832,228.5605,499.0231,91.4461,16.81809,92.82823,66.2167,29.75801,274.7574,293.614,-165.535,-19.83808,19.25873,18.80961
10948,785,52339,227,0.1700959,b'STARBURST',0.01667298,742.2872,204.8495,281.8433,208.5483,21.21347,92.45119,71.68427,25.17789,203.0165,184.9702,-73.24326,-21.49722,18.39527,18.00116
10949,2739,54618,457,0.031941,b'STARBURST',0.03113273,1187.226,400.6095,1740.439,41.71183,23.21997,94.00171,67.43586,131.1162,447.7631,485.0429,-340.4899,-12.76569,20.25308,20.81098
10950,2747,54233,248,0.02849017,b'AGN',0.01977139,310.6666,74.0946,229.2612,625.3201,77.03064,227.3149,194.526,41.75985,181.0189,150.4467,-3.238788,-6.018142,17.12149,15.65447
10951,2749,54241,87,0.09276967,b'STARBURST',0.02253313,844.3461,239.7037,309.8521,177.5629,32.04632,159.9561,108.4231,21.71379,297.5256,311.5005,-69.96394,-14.21049,18.96502,18.517
10952,2767,54243,39,0.02803376,b'STARBURST',0.04592349,1534.28,470.2185,2113.0,23.57626,16.74327,71.90423,51.55846,164.7281,325.0826,442.0791,-260.0037,-4.811227,19.20509,19.47284
10953,2764,54535,82,0.09710231,b'AGN',0.03432742,116.9746,24.01398,121.9964,77.31297,15.14971,55.18065,38.40394,23.37526,42.95294,60.90083,-7.308256,-4.88522,19.29225,17.71316
10954,2795,54563,640,0.04985141,b'STARBURST',0.032241,851.3746,278.2538,927.2425,67.22771,14.59642,75.01734,53.17657,65.14813,252.9196,264.7543,-164.8377,-14.40633,19.1451,18.9803
10955,2756,54508,567,0.1139607,b'STARBURST',0.06183337,1190.509,348.9491,1363.769,81.15237,27.3274,116.1751,83.98215,84.27988,360.6433,422.7799,-384.609,-24.89575,19.90755,19.35275
10956,2770,54510,293,0.06502985,b'STARFORMING',0.02373904,242.2036,82.36624,119.751,44.93317,14.58705,52.60337,39.08103,23.30221,103.627,141.9782,-17.09334,-3.292589,18.2365,17.89309
10957,2765,54535,333,0.1083969,b'STARBURST',0.02678718,866.9278,183.6893,792.9266,385.613,54.07724,188.4597,152.9834,56.74829,125.0957,194.8611,-70.5377,-31.49931,19.31263,17.92056
